Date,Price,Open,High,Low,Vol.,Change %,Type
04/08/2013,81.5,81.5,81.5,81.5,0.17K,0.00%,Rotterdam Coal
04/05/2013,81.5,81.5,81.5,81.5,0.07K,0.74%,Rotterdam Coal
04/04/2013,80.9,80.9,80.9,80.9,0.13K,1.00%,Rotterdam Coal
04/03/2013,80.1,80.1,80.1,80.1,0.12K,2.36%,Rotterdam Coal
04/02/2013,78.25,78.25,78.25,78.25,0.05K,-8.37%,Rotterdam Coal
03/28/2013,85.4,85.4,85.4,85.4,,0.29%,Rotterdam Coal
03/27/2013,85.15,85.15,85.15,85.15,,-0.29%,Rotterdam Coal
03/26/2013,85.4,85.4,85.4,85.4,,0.12%,Rotterdam Coal
03/25/2013,85.3,85.3,85.3,85.3,,-0.23%,Rotterdam Coal
03/22/2013,85.5,85.5,85.5,85.5,,0.18%,Rotterdam Coal
03/21/2013,85.35,85.35,85.35,85.35,,-0.23%,Rotterdam Coal
03/20/2013,85.55,85.55,85.55,85.55,,-0.12%,Rotterdam Coal
03/19/2013,85.65,85.65,85.65,85.65,,-0.98%,Rotterdam Coal
03/18/2013,86.5,86.5,86.5,86.5,,-0.46%,Rotterdam Coal
03/15/2013,86.9,86.9,86.9,86.9,,-0.23%,Rotterdam Coal
03/14/2013,87.1,87.1,87.1,87.1,,-0.23%,Rotterdam Coal
03/13/2013,87.3,87.3,87.3,87.3,0.02K,-0.68%,Rotterdam Coal
03/12/2013,87.9,87.9,87.9,87.9,0.02K,0.23%,Rotterdam Coal
03/11/2013,87.7,87.7,87.7,87.7,0.02K,-0.06%,Rotterdam Coal
03/08/2013,87.75,87.75,87.75,87.75,0.00K,-0.23%,Rotterdam Coal
03/07/2013,87.95,87.95,87.95,87.95,0.02K,0.40%,Rotterdam Coal
03/06/2013,87.6,87.6,87.6,87.6,0.03K,-0.57%,Rotterdam Coal
03/05/2013,88.1,88.1,88.1,88.1,0.02K,-0.45%,Rotterdam Coal
03/04/2013,88.5,88.5,88.5,88.5,0.05K,-1.61%,Rotterdam Coal
03/01/2013,89.95,89.95,89.95,89.95,0.09K,-0.72%,Rotterdam Coal
02/28/2013,90.6,90.6,90.6,90.6,0.13K,1.51%,Rotterdam Coal
02/27/2013,89.25,89.25,89.25,89.25,0.05K,-0.22%,Rotterdam Coal
02/26/2013,89.45,89.45,89.45,89.45,,0.11%,Rotterdam Coal
02/25/2013,89.35,89.35,89.35,89.35,0.05K,1.94%,Rotterdam Coal
02/22/2013,87.65,87.65,87.65,87.65,0.01K,0.06%,Rotterdam Coal
02/21/2013,87.6,87.6,87.6,87.6,,-0.06%,Rotterdam Coal
02/20/2013,87.65,87.65,87.65,87.65,,0.06%,Rotterdam Coal
02/19/2013,87.6,87.6,87.6,87.6,,0.46%,Rotterdam Coal
02/18/2013,87.2,87.2,87.2,87.2,,-0.11%,Rotterdam Coal
02/15/2013,87.3,87.3,87.3,87.3,0.25K,-0.11%,Rotterdam Coal
02/14/2013,87.4,87.4,87.4,87.4,0.02K,-0.17%,Rotterdam Coal
02/13/2013,87.55,87.55,87.55,87.55,,-0.06%,Rotterdam Coal
02/12/2013,87.6,87.6,87.6,87.6,0.05K,-0.34%,Rotterdam Coal
02/11/2013,87.9,87.9,87.9,87.9,0.11K,-0.85%,Rotterdam Coal
02/08/2013,88.65,88.65,88.65,88.65,0.04K,1.84%,Rotterdam Coal
02/07/2013,87.05,87.05,87.05,87.05,0.01K,0.40%,Rotterdam Coal
02/06/2013,86.7,86.7,86.7,86.7,0.03K,0.06%,Rotterdam Coal
02/05/2013,86.65,86.65,86.65,86.65,0.03K,0.52%,Rotterdam Coal
02/04/2013,86.2,86.2,86.2,86.2,0.02K,-0.06%,Rotterdam Coal
02/01/2013,86.25,86.25,86.25,86.25,0.05K,0.23%,Rotterdam Coal
01/31/2013,86.05,86.05,86.05,86.05,0.05K,-0.98%,Rotterdam Coal
01/30/2013,86.9,86.9,86.9,86.9,0.15K,-0.29%,Rotterdam Coal
01/29/2013,87.15,87.15,87.15,87.15,0.03K,-0.68%,Rotterdam Coal
01/28/2013,87.75,87.75,87.75,87.75,0.06K,1.80%,Rotterdam Coal
01/25/2013,86.2,86.2,86.2,86.2,,0.06%,Rotterdam Coal
01/24/2013,86.15,86.15,86.15,86.15,0.04K,0.12%,Rotterdam Coal
01/23/2013,86.05,86.05,86.05,86.05,0.01K,-0.12%,Rotterdam Coal
01/22/2013,86.15,86.15,86.15,86.15,0.02K,-0.06%,Rotterdam Coal
01/21/2013,86.2,86.2,86.2,86.2,0.01K,-0.29%,Rotterdam Coal
01/18/2013,86.45,86.45,86.45,86.45,0.03K,-0.12%,Rotterdam Coal
01/17/2013,86.55,86.55,86.55,86.55,0.12K,0.58%,Rotterdam Coal
01/16/2013,86.05,86.05,86.05,86.05,0.02K,0.00%,Rotterdam Coal
01/15/2013,86.05,86.05,86.05,86.05,0.01K,-0.12%,Rotterdam Coal
01/14/2013,86.15,86.15,86.15,86.15,0.02K,-0.35%,Rotterdam Coal
01/11/2013,86.45,86.45,86.45,86.45,0.05K,-0.12%,Rotterdam Coal
01/10/2013,86.55,86.55,86.55,86.55,,-0.17%,Rotterdam Coal
01/09/2013,86.7,86.7,86.7,86.7,0.05K,0.00%,Rotterdam Coal
01/08/2013,86.7,86.7,86.7,86.7,0.03K,-0.74%,Rotterdam Coal
01/07/2013,87.35,87.35,87.35,87.35,0.05K,-1.30%,Rotterdam Coal
01/04/2013,88.5,88.5,88.5,88.5,0.03K,-0.11%,Rotterdam Coal
01/03/2013,88.6,88.6,88.6,88.6,0.02K,-1.23%,Rotterdam Coal
01/02/2013,89.7,89.7,89.7,89.7,0.01K,-0.28%,Rotterdam Coal
12/31/2012,89.95,89.95,89.95,89.95,,-0.11%,Rotterdam Coal
12/28/2012,90.05,90.05,90.05,90.05,0.01K,-0.33%,Rotterdam Coal
12/27/2012,90.35,90.35,90.35,90.35,,0.00%,Rotterdam Coal
12/24/2012,90.35,90.35,90.35,90.35,,0.17%,Rotterdam Coal
12/21/2012,90.2,90.2,90.2,90.2,0.01K,-0.28%,Rotterdam Coal
12/20/2012,90.45,90.45,90.45,90.45,,-0.44%,Rotterdam Coal
12/19/2012,90.85,90.85,90.85,90.85,0.03K,0.22%,Rotterdam Coal
12/18/2012,90.65,90.65,90.65,90.65,0.02K,0.44%,Rotterdam Coal
12/17/2012,90.25,90.25,90.25,90.25,0.04K,0.45%,Rotterdam Coal
12/14/2012,89.85,89.85,89.85,89.85,,1.13%,Rotterdam Coal
12/13/2012,88.85,88.85,88.85,88.85,0.02K,0.40%,Rotterdam Coal
12/12/2012,88.5,88.5,88.5,88.5,0.13K,-1.01%,Rotterdam Coal
12/11/2012,89.4,89.4,89.4,89.4,0.12K,-0.72%,Rotterdam Coal
12/10/2012,90.05,90.05,90.05,90.05,0.05K,-0.44%,Rotterdam Coal
12/07/2012,90.45,90.45,90.45,90.45,0.26K,-0.66%,Rotterdam Coal
12/06/2012,91.05,91.05,91.05,91.05,0.04K,-1.03%,Rotterdam Coal
12/05/2012,92.0,92.0,92.0,92.0,0.10K,-0.70%,Rotterdam Coal
12/04/2012,92.65,92.65,92.65,92.65,0.07K,-0.48%,Rotterdam Coal
12/03/2012,93.1,93.1,93.1,93.1,0.05K,4.02%,Rotterdam Coal
11/30/2012,89.5,89.5,89.5,89.5,,0.00%,Rotterdam Coal
11/29/2012,89.5,89.5,89.5,89.5,,0.00%,Rotterdam Coal
11/28/2012,89.5,89.5,89.5,89.5,,0.00%,Rotterdam Coal
11/27/2012,89.5,89.5,89.5,89.5,,0.17%,Rotterdam Coal
11/26/2012,89.35,89.35,89.35,89.35,,0.00%,Rotterdam Coal
11/23/2012,89.35,89.35,89.35,89.35,,0.17%,Rotterdam Coal
11/22/2012,89.2,89.2,89.2,89.2,0.01K,0.34%,Rotterdam Coal
11/21/2012,88.9,88.9,88.9,88.9,,-0.28%,Rotterdam Coal
11/20/2012,89.15,89.15,89.15,89.15,,-0.22%,Rotterdam Coal
11/19/2012,89.35,89.35,89.35,89.35,0.02K,-0.22%,Rotterdam Coal
11/16/2012,89.55,89.55,89.55,89.55,0.04K,0.45%,Rotterdam Coal
11/15/2012,89.15,89.15,89.15,89.15,0.01K,0.85%,Rotterdam Coal
11/14/2012,88.4,88.4,88.4,88.4,,0.00%,Rotterdam Coal
11/13/2012,88.4,88.4,88.4,88.4,0.03K,-0.17%,Rotterdam Coal
11/12/2012,88.55,88.55,88.55,88.55,0.03K,0.68%,Rotterdam Coal
11/09/2012,87.95,87.95,87.95,87.95,0.01K,0.06%,Rotterdam Coal
11/08/2012,87.9,87.9,87.9,87.9,0.11K,0.69%,Rotterdam Coal
11/07/2012,87.3,87.3,87.3,87.3,0.13K,-0.63%,Rotterdam Coal
11/06/2012,87.85,87.85,87.85,87.85,0.06K,1.15%,Rotterdam Coal
11/05/2012,86.85,86.85,86.85,86.85,0.03K,0.87%,Rotterdam Coal
11/02/2012,86.1,86.1,86.1,86.1,,0.29%,Rotterdam Coal
11/01/2012,85.85,85.85,85.85,85.85,0.04K,0.41%,Rotterdam Coal
10/31/2012,85.5,85.5,85.5,85.5,0.02K,0.12%,Rotterdam Coal
10/30/2012,85.4,85.4,85.4,85.4,0.10K,0.71%,Rotterdam Coal
10/29/2012,84.8,84.8,84.8,84.8,0.13K,-2.08%,Rotterdam Coal
10/26/2012,86.6,86.6,86.6,86.6,,-0.06%,Rotterdam Coal
10/25/2012,86.65,86.65,86.65,86.65,,0.00%,Rotterdam Coal
10/24/2012,86.65,86.65,86.65,86.65,,-0.12%,Rotterdam Coal
10/23/2012,86.75,86.75,86.75,86.75,0.01K,-0.06%,Rotterdam Coal
10/22/2012,86.8,86.8,86.8,86.8,0.02K,0.00%,Rotterdam Coal
10/19/2012,86.8,86.8,86.8,86.8,,0.17%,Rotterdam Coal
10/18/2012,86.65,86.65,86.65,86.65,0.01K,-0.06%,Rotterdam Coal
10/17/2012,86.7,86.7,86.7,86.7,,0.81%,Rotterdam Coal
10/16/2012,86.0,86.0,86.0,86.0,,0.76%,Rotterdam Coal
10/15/2012,85.35,85.35,85.35,85.35,0.04K,-1.10%,Rotterdam Coal
10/12/2012,86.3,86.3,86.3,86.3,,-0.69%,Rotterdam Coal
10/11/2012,86.9,86.9,86.9,86.9,0.03K,-0.63%,Rotterdam Coal
10/10/2012,87.45,87.45,87.45,87.45,0.03K,-0.68%,Rotterdam Coal
10/09/2012,88.05,88.05,88.05,88.05,0.01K,-0.11%,Rotterdam Coal
10/08/2012,88.15,88.15,88.15,88.15,0.02K,0.11%,Rotterdam Coal
10/05/2012,88.05,88.05,88.05,88.05,0.02K,0.57%,Rotterdam Coal
10/04/2012,87.55,87.55,87.55,87.55,0.04K,0.63%,Rotterdam Coal
10/03/2012,87.0,87.0,87.0,87.0,0.05K,-0.23%,Rotterdam Coal
10/02/2012,87.2,87.2,87.2,87.2,0.05K,0.17%,Rotterdam Coal
10/01/2012,87.05,87.05,87.05,87.05,0.07K,-2.74%,Rotterdam Coal
09/28/2012,89.5,89.5,89.5,89.5,,0.00%,Rotterdam Coal
09/27/2012,89.5,89.5,89.5,89.5,,0.00%,Rotterdam Coal
09/26/2012,89.5,89.5,89.5,89.5,,0.00%,Rotterdam Coal
09/25/2012,89.5,89.5,89.5,89.5,,0.00%,Rotterdam Coal
09/24/2012,89.5,89.5,89.5,89.5,,-0.22%,Rotterdam Coal
09/21/2012,89.7,89.7,89.7,89.7,,0.00%,Rotterdam Coal
09/20/2012,89.7,89.7,89.7,89.7,0.02K,-0.22%,Rotterdam Coal
09/19/2012,89.9,89.9,89.9,89.9,,0.22%,Rotterdam Coal
09/18/2012,89.7,89.7,89.7,89.7,,-0.22%,Rotterdam Coal
09/17/2012,89.9,89.9,89.9,89.9,,-0.11%,Rotterdam Coal
09/14/2012,90.0,90.0,90.0,90.0,0.01K,0.39%,Rotterdam Coal
09/13/2012,89.65,89.65,89.65,89.65,0.01K,-0.61%,Rotterdam Coal
09/12/2012,90.2,90.2,90.2,90.2,0.01K,-0.66%,Rotterdam Coal
09/11/2012,90.8,90.8,90.8,90.8,0.04K,-0.82%,Rotterdam Coal
09/10/2012,91.55,91.55,91.55,91.55,0.01K,-0.76%,Rotterdam Coal
09/07/2012,92.25,92.25,92.25,92.25,0.02K,-0.05%,Rotterdam Coal
09/06/2012,92.3,92.3,92.3,92.3,0.02K,-0.05%,Rotterdam Coal
09/05/2012,92.35,92.35,92.35,92.35,0.07K,-0.27%,Rotterdam Coal
09/04/2012,92.6,92.6,92.6,92.6,0.03K,-0.48%,Rotterdam Coal
09/03/2012,93.05,93.05,93.05,93.05,0.04K,-0.91%,Rotterdam Coal
08/31/2012,93.9,93.9,93.9,93.9,,0.00%,Rotterdam Coal
08/30/2012,93.9,93.9,93.9,93.9,,0.00%,Rotterdam Coal
08/29/2012,93.9,93.9,93.9,93.9,,0.00%,Rotterdam Coal
08/28/2012,93.9,93.9,93.9,93.9,,-0.11%,Rotterdam Coal
08/24/2012,94.0,94.0,94.0,94.0,,0.11%,Rotterdam Coal
08/23/2012,93.9,93.9,93.9,93.9,,-0.27%,Rotterdam Coal
08/22/2012,94.15,94.15,94.15,94.15,,-0.21%,Rotterdam Coal
08/21/2012,94.35,94.35,94.35,94.35,,0.27%,Rotterdam Coal
08/20/2012,94.1,94.1,94.1,94.1,,-0.16%,Rotterdam Coal
08/17/2012,94.25,94.25,94.25,94.25,0.01K,-0.05%,Rotterdam Coal
08/16/2012,94.3,94.3,94.3,94.3,,-0.16%,Rotterdam Coal
08/15/2012,94.45,94.45,94.45,94.45,,-1.20%,Rotterdam Coal
08/14/2012,95.6,95.6,95.6,95.6,,-0.31%,Rotterdam Coal
08/13/2012,95.9,95.9,95.9,95.9,0.01K,0.52%,Rotterdam Coal
08/10/2012,95.4,95.4,95.4,95.4,,-0.26%,Rotterdam Coal
08/09/2012,95.65,95.65,95.65,95.65,0.01K,-0.16%,Rotterdam Coal
08/08/2012,95.8,95.8,95.8,95.8,0.14K,0.47%,Rotterdam Coal
08/07/2012,95.35,95.35,95.35,95.35,,0.37%,Rotterdam Coal
08/06/2012,95.0,95.0,95.0,95.0,,0.85%,Rotterdam Coal
08/03/2012,94.2,94.2,94.2,94.2,0.09K,0.69%,Rotterdam Coal
08/02/2012,93.55,93.55,93.55,93.55,0.08K,-1.11%,Rotterdam Coal
08/01/2012,94.6,94.6,94.6,94.6,0.03K,0.32%,Rotterdam Coal
07/31/2012,94.3,94.3,94.3,94.3,0.08K,2.00%,Rotterdam Coal
07/30/2012,92.45,92.45,92.45,92.45,0.09K,2.27%,Rotterdam Coal
07/27/2012,90.4,90.4,90.4,90.4,,1.46%,Rotterdam Coal
07/26/2012,89.1,89.1,89.1,89.1,,0.11%,Rotterdam Coal
07/25/2012,89.0,89.0,89.0,89.0,,0.17%,Rotterdam Coal
07/24/2012,88.85,88.85,88.85,88.85,,1.37%,Rotterdam Coal
07/23/2012,87.65,87.65,87.65,87.65,,-1.35%,Rotterdam Coal
07/20/2012,88.85,88.85,88.85,88.85,0.01K,-0.22%,Rotterdam Coal
07/19/2012,89.05,89.05,89.05,89.05,0.02K,-0.06%,Rotterdam Coal
07/18/2012,89.1,89.1,89.1,89.1,0.02K,0.45%,Rotterdam Coal
07/17/2012,88.7,88.7,88.7,88.7,0.01K,0.45%,Rotterdam Coal
07/16/2012,88.3,88.3,88.3,88.3,0.01K,0.11%,Rotterdam Coal
07/13/2012,88.2,88.2,88.2,88.2,0.01K,0.46%,Rotterdam Coal
07/12/2012,87.8,87.8,87.8,87.8,0.01K,-0.73%,Rotterdam Coal
07/11/2012,88.45,88.45,88.45,88.45,0.06K,-0.34%,Rotterdam Coal
07/10/2012,88.75,88.75,88.75,88.75,0.07K,-0.62%,Rotterdam Coal
07/09/2012,89.3,89.3,89.3,89.3,0.09K,-0.33%,Rotterdam Coal
07/06/2012,89.6,89.6,89.6,89.6,0.04K,-0.06%,Rotterdam Coal
07/05/2012,89.65,89.65,89.65,89.65,0.09K,-0.72%,Rotterdam Coal
07/04/2012,90.3,90.3,90.3,90.3,0.04K,-0.11%,Rotterdam Coal
07/03/2012,90.4,90.4,90.4,90.4,0.03K,0.39%,Rotterdam Coal
07/02/2012,90.05,90.05,90.05,90.05,0.01K,3.86%,Rotterdam Coal
06/29/2012,86.7,86.7,86.7,86.7,,-0.12%,Rotterdam Coal
06/28/2012,86.8,86.8,86.8,86.8,,-0.12%,Rotterdam Coal
06/27/2012,86.9,86.9,86.9,86.9,,0.23%,Rotterdam Coal
06/26/2012,86.7,86.7,86.7,86.7,,0.00%,Rotterdam Coal
06/25/2012,86.7,86.7,86.7,86.7,0.01K,-0.06%,Rotterdam Coal
06/22/2012,86.75,86.75,86.75,86.75,,0.75%,Rotterdam Coal
06/21/2012,86.1,86.1,86.1,86.1,,-0.17%,Rotterdam Coal
06/20/2012,86.25,86.25,86.25,86.25,,0.41%,Rotterdam Coal
06/19/2012,85.9,85.9,85.9,85.9,,0.06%,Rotterdam Coal
06/18/2012,85.85,85.85,85.85,85.85,0.03K,0.70%,Rotterdam Coal
06/15/2012,85.25,85.25,85.25,85.25,0.01K,-0.41%,Rotterdam Coal
06/14/2012,85.6,85.6,85.6,85.6,0.09K,-0.06%,Rotterdam Coal
06/13/2012,85.65,85.65,85.65,85.65,0.04K,0.35%,Rotterdam Coal
06/12/2012,85.35,85.35,85.35,85.35,,-0.76%,Rotterdam Coal
06/11/2012,86.0,86.0,86.0,86.0,0.12K,-0.86%,Rotterdam Coal
06/08/2012,86.75,86.75,86.75,86.75,0.03K,-0.29%,Rotterdam Coal
06/07/2012,87.0,87.0,87.0,87.0,0.01K,-0.40%,Rotterdam Coal
06/06/2012,87.35,87.35,87.35,87.35,0.12K,-0.96%,Rotterdam Coal
06/01/2012,88.2,88.2,88.2,88.2,0.07K,-0.23%,Rotterdam Coal
05/31/2012,88.4,88.4,88.4,88.4,0.16K,-0.84%,Rotterdam Coal
05/30/2012,89.15,89.15,89.15,89.15,0.21K,0.51%,Rotterdam Coal
05/29/2012,88.7,88.7,88.7,88.7,0.08K,1.03%,Rotterdam Coal
05/28/2012,87.8,87.8,87.8,87.8,0.03K,1.33%,Rotterdam Coal
05/25/2012,86.65,86.65,86.65,86.65,,1.58%,Rotterdam Coal
05/24/2012,85.3,85.3,85.3,85.3,,0.00%,Rotterdam Coal
05/23/2012,85.3,85.3,85.3,85.3,,-0.41%,Rotterdam Coal
05/22/2012,85.65,85.65,85.65,85.65,,-0.87%,Rotterdam Coal
05/21/2012,86.4,86.4,86.4,86.4,0.06K,-0.46%,Rotterdam Coal
05/18/2012,86.8,86.8,86.8,86.8,0.01K,-0.46%,Rotterdam Coal
05/17/2012,87.2,87.2,87.2,87.2,,-0.06%,Rotterdam Coal
05/16/2012,87.25,87.25,87.25,87.25,0.01K,-0.63%,Rotterdam Coal
05/15/2012,87.8,87.8,87.8,87.8,,-0.06%,Rotterdam Coal
05/14/2012,87.85,87.85,87.85,87.85,,-0.51%,Rotterdam Coal
05/11/2012,88.3,88.3,88.3,88.3,0.07K,0.46%,Rotterdam Coal
05/10/2012,87.9,87.9,87.9,87.9,0.11K,0.17%,Rotterdam Coal
05/09/2012,87.75,87.75,87.75,87.75,0.20K,0.69%,Rotterdam Coal
05/08/2012,87.15,87.15,87.15,87.15,0.14K,-1.97%,Rotterdam Coal
05/04/2012,88.9,88.9,88.9,88.9,0.05K,-0.39%,Rotterdam Coal
05/03/2012,89.25,89.25,89.25,89.25,0.11K,0.68%,Rotterdam Coal
05/02/2012,88.65,88.65,88.65,88.65,0.12K,-0.73%,Rotterdam Coal
05/01/2012,89.3,89.3,89.3,89.3,0.10K,-2.03%,Rotterdam Coal
04/30/2012,91.15,91.15,91.15,91.15,0.02K,-5.30%,Rotterdam Coal
04/27/2012,96.25,96.25,96.25,96.25,0.08K,-0.10%,Rotterdam Coal
04/26/2012,96.35,96.35,96.35,96.35,,0.00%,Rotterdam Coal
04/25/2012,96.35,96.35,96.35,96.35,,-0.16%,Rotterdam Coal
04/24/2012,96.5,96.5,96.5,96.5,,0.10%,Rotterdam Coal
04/23/2012,96.4,96.4,96.4,96.4,,-0.10%,Rotterdam Coal
04/20/2012,96.5,96.5,96.5,96.5,0.01K,0.31%,Rotterdam Coal
04/19/2012,96.2,96.2,96.2,96.2,0.03K,-0.41%,Rotterdam Coal
04/18/2012,96.6,96.6,96.6,96.6,,-0.10%,Rotterdam Coal
04/17/2012,96.7,96.7,96.7,96.7,0.05K,-0.15%,Rotterdam Coal
04/16/2012,96.85,96.85,96.85,96.85,0.03K,-0.67%,Rotterdam Coal
04/13/2012,97.5,97.5,97.5,97.5,0.10K,0.62%,Rotterdam Coal
04/12/2012,96.9,96.9,96.9,96.9,0.04K,-0.21%,Rotterdam Coal
04/11/2012,97.1,97.1,97.1,97.1,0.25K,-0.66%,Rotterdam Coal
04/10/2012,97.75,97.75,97.75,97.75,0.03K,-0.66%,Rotterdam Coal
04/05/2012,98.4,98.4,98.4,98.4,0.09K,0.05%,Rotterdam Coal
04/04/2012,98.35,98.35,98.35,98.35,0.26K,-1.45%,Rotterdam Coal
04/03/2012,99.8,99.8,99.8,99.8,0.27K,-1.48%,Rotterdam Coal
04/02/2012,101.3,101.3,101.3,101.3,0.06K,2.32%,Rotterdam Coal
03/30/2012,99.0,99.0,99.0,99.0,,0.71%,Rotterdam Coal
03/29/2012,98.3,98.3,98.3,98.3,,0.98%,Rotterdam Coal
03/28/2012,97.35,97.35,97.35,97.35,,0.26%,Rotterdam Coal
03/27/2012,97.1,97.1,97.1,97.1,,0.47%,Rotterdam Coal
03/26/2012,96.65,96.65,96.65,96.65,,0.00%,Rotterdam Coal
03/23/2012,96.65,96.65,96.65,96.65,0.01K,-0.21%,Rotterdam Coal
03/22/2012,96.85,96.85,96.85,96.85,,-0.15%,Rotterdam Coal
03/21/2012,97.0,97.0,97.0,97.0,0.01K,0.10%,Rotterdam Coal
03/20/2012,96.9,96.9,96.9,96.9,0.01K,-0.15%,Rotterdam Coal
03/19/2012,97.05,97.05,97.05,97.05,,0.36%,Rotterdam Coal
03/16/2012,96.7,96.7,96.7,96.7,0.18K,0.10%,Rotterdam Coal
03/15/2012,96.6,96.6,96.6,96.6,0.01K,-0.10%,Rotterdam Coal
03/14/2012,96.7,96.7,96.7,96.7,0.01K,-0.62%,Rotterdam Coal
03/13/2012,97.3,97.3,97.3,97.3,0.07K,0.05%,Rotterdam Coal
03/12/2012,97.25,97.25,97.25,97.25,0.01K,-0.41%,Rotterdam Coal
03/09/2012,97.65,97.65,97.65,97.65,0.01K,-0.51%,Rotterdam Coal
03/08/2012,98.15,98.15,98.15,98.15,0.01K,0.77%,Rotterdam Coal
03/07/2012,97.4,97.4,97.4,97.4,0.02K,0.67%,Rotterdam Coal
03/06/2012,96.75,96.75,96.75,96.75,0.11K,0.00%,Rotterdam Coal
03/05/2012,96.75,96.75,96.75,96.75,0.10K,0.21%,Rotterdam Coal
03/02/2012,96.55,96.55,96.55,96.55,0.03K,-0.41%,Rotterdam Coal
03/01/2012,96.95,96.95,96.95,96.95,0.17K,-0.72%,Rotterdam Coal
02/29/2012,97.65,97.65,97.65,97.65,0.38K,-1.51%,Rotterdam Coal
02/28/2012,99.15,99.15,99.15,99.15,0.18K,-1.59%,Rotterdam Coal
02/27/2012,100.75,100.75,100.75,100.75,0.15K,1.36%,Rotterdam Coal
02/24/2012,99.4,99.4,99.4,99.4,0.02K,-0.10%,Rotterdam Coal
02/23/2012,99.5,99.5,99.5,99.5,0.12K,0.05%,Rotterdam Coal
02/22/2012,99.45,99.45,99.45,99.45,0.02K,0.10%,Rotterdam Coal
02/21/2012,99.35,99.35,99.35,99.35,0.04K,-0.05%,Rotterdam Coal
02/20/2012,99.4,99.4,99.4,99.4,,0.25%,Rotterdam Coal
02/17/2012,99.15,99.15,99.15,99.15,,0.25%,Rotterdam Coal
02/16/2012,98.9,98.9,98.9,98.9,0.01K,0.30%,Rotterdam Coal
02/15/2012,98.6,98.6,98.6,98.6,0.02K,-0.10%,Rotterdam Coal
02/14/2012,98.7,98.7,98.7,98.7,,0.61%,Rotterdam Coal
02/13/2012,98.1,98.1,98.1,98.1,0.01K,-0.15%,Rotterdam Coal
02/10/2012,98.25,98.25,98.25,98.25,0.01K,-0.71%,Rotterdam Coal
02/09/2012,98.95,98.95,98.95,98.95,0.02K,0.00%,Rotterdam Coal
02/08/2012,98.95,98.95,98.95,98.95,,-0.90%,Rotterdam Coal
02/07/2012,99.85,99.85,99.85,99.85,0.02K,-0.89%,Rotterdam Coal
02/06/2012,100.75,100.75,100.75,100.75,0.04K,-0.44%,Rotterdam Coal
02/03/2012,101.2,101.2,101.2,101.2,0.04K,-0.34%,Rotterdam Coal
02/02/2012,101.55,101.55,101.55,101.55,0.28K,0.49%,Rotterdam Coal
02/01/2012,101.05,101.05,101.05,101.05,0.07K,-1.75%,Rotterdam Coal
01/31/2012,102.85,104.75,104.75,104.75,0.05K,-2.51%,Rotterdam Coal
01/30/2012,105.5,105.5,105.5,105.5,0.13K,-0.28%,Rotterdam Coal
01/27/2012,105.8,105.8,105.8,105.8,0.04K,-0.28%,Rotterdam Coal
01/26/2012,106.1,106.1,106.1,106.1,,-0.05%,Rotterdam Coal
01/25/2012,106.15,106.15,106.15,106.15,,0.05%,Rotterdam Coal
01/24/2012,106.1,106.1,106.1,106.1,,-0.05%,Rotterdam Coal
01/23/2012,106.15,106.15,106.15,106.15,,-0.19%,Rotterdam Coal
01/20/2012,106.35,106.35,106.35,106.35,0.01K,0.09%,Rotterdam Coal
01/19/2012,106.25,106.25,106.25,106.25,,0.57%,Rotterdam Coal
01/18/2012,105.65,105.65,105.65,105.65,,1.29%,Rotterdam Coal
01/17/2012,104.3,104.3,104.3,104.3,0.06K,0.58%,Rotterdam Coal
01/16/2012,103.7,103.7,103.7,103.7,,-2.12%,Rotterdam Coal
01/13/2012,105.95,105.95,105.95,105.95,0.03K,-1.67%,Rotterdam Coal
01/12/2012,107.75,107.75,107.75,107.75,0.10K,-0.37%,Rotterdam Coal
01/11/2012,108.15,108.15,108.15,108.15,0.08K,-0.64%,Rotterdam Coal
01/10/2012,108.85,108.85,108.85,108.85,0.02K,-0.46%,Rotterdam Coal
01/09/2012,109.35,109.35,109.35,109.35,0.15K,-0.77%,Rotterdam Coal
01/06/2012,110.2,110.2,110.2,110.2,0.20K,0.09%,Rotterdam Coal
01/05/2012,110.1,110.1,110.1,110.1,0.05K,0.50%,Rotterdam Coal
01/04/2012,109.55,109.55,109.55,109.55,0.13K,0.18%,Rotterdam Coal
01/03/2012,109.35,109.35,109.35,109.35,0.12K,-0.77%,Rotterdam Coal
12/30/2011,110.2,110.2,110.2,110.2,,-0.14%,Rotterdam Coal
12/29/2011,110.35,110.35,110.35,110.35,,-0.41%,Rotterdam Coal
12/28/2011,110.8,110.8,110.8,110.8,,-0.45%,Rotterdam Coal
12/23/2011,111.3,111.3,111.3,111.3,,0.09%,Rotterdam Coal
12/22/2011,111.2,111.2,111.2,111.2,,0.14%,Rotterdam Coal
12/21/2011,111.05,111.05,111.05,111.05,,0.00%,Rotterdam Coal
12/20/2011,111.05,111.05,111.05,111.05,,0.63%,Rotterdam Coal
12/19/2011,110.35,110.35,110.35,110.35,0.01K,-0.50%,Rotterdam Coal
12/16/2011,110.9,110.9,110.9,110.9,0.01K,0.14%,Rotterdam Coal
12/15/2011,110.75,110.75,110.75,110.75,,-0.27%,Rotterdam Coal
12/14/2011,111.05,111.05,111.05,111.05,0.01K,-0.45%,Rotterdam Coal
12/13/2011,111.55,111.55,111.55,111.55,,0.13%,Rotterdam Coal
