"REPORTINGPRODUCTGROUP","COUNTRY","REPORTINGCHANNEL","Period","Item","BRAND","REGION","BRIDGESTONE TYPE","DIMENSION (Truck Tyres)","RIMDIAMET.'/MM","WIDTH IN INCH","WIDTH IN MM","ASPECT RATIO","TUBE / TUBLESS","LOADINDEX","SPEEDINDEX","FirstActivity","SALES UNITS","SALES <LC>","PRICE TWD/UN."
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTI Z","MICHELIN","NORTH TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","126","M (-130KM)","OCTOBER 2016",144.92911344,1043489.61675288,7200.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTI Z","MICHELIN","SOUTH TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","126","M (-130KM)","OCTOBER 2016",156.50847200,1075789.81279997,6873.68421053
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTI Z","MICHELIN","TAIPEI CITY","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","126","M (-130KM)","OCTOBER 2016",21.00000000,157500.00000000,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTI Z","MICHELIN","CENTRAL TAIWAN","LSR2","225/75/17.5","17.5'","N.A.","225","75","TL","129","M (-130KM)","NOVEMBER 2016",31.33333333,266333.33333332,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTI Z","MICHELIN","SOUTH TAIWAN","LSR2","225/75/17.5","17.5'","N.A.","225","75","TL","129","M (-130KM)","NOVEMBER 2016",65.89830400,467877.95839997,7100.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY 3D XDE","MICHELIN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","NOVEMBER 2016",15.66666667,240744.44444443,15366.66666667
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY 3D XDE","MICHELIN","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","NOVEMBER 2016",38.64776358,695659.74450192,18000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY 3D XDE","MICHELIN","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","NOVEMBER 2016",263.59321600,4599838.90733330,17450.52083333
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY 3D XZE","MICHELIN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",137.95555556,2343386.66666674,16986.53350515
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY 3D XZE","MICHELIN","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",48.30970448,821264.97614810,17000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY 3D XZE","MICHELIN","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",453.73728067,7707081.22906662,16985.77912254
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY HD XZE","MICHELIN","CENTRAL TAIWAN","TBR","385/65/22.5","22.5""","N.A.","385","65","TL","164","K (-110KM)","OCTOBER 2016",10.44444444,255888.88888888,24500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X MULTIWAY HD XZE","MICHELIN","SOUTH TAIWAN","TBR","385/65/22.5","22.5""","N.A.","385","65","TL","164","K (-110KM)","OCTOBER 2016",239.56779267,5150707.54233332,21500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","X WORKS HD D","MICHELIN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","K (-110KM)","FEBRUARY 2020",14.66666667,264000.00000002,18000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XDE2 PLUS","MICHELIN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",39.77777778,656333.33333337,16500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XDE2 PLUS","MICHELIN","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",99.53389667,1603525.39733329,16110.34482759
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XJE4 MIX ENERGY","MICHELIN","CENTRAL TAIWAN","EXCLUDED TBR AND LSR2","195/85/16","16'","N.A.","195","85","TL","114","L (-120KM)","OCTOBER 2016",165.33333333,845466.66666670,5113.70967742
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XJE4 MIX ENERGY","MICHELIN","NORTH TAIWAN","EXCLUDED TBR AND LSR2","195/85/16","16'","N.A.","195","85","TL","114","L (-120KM)","OCTOBER 2016",312.35237676,1561761.88379825,5000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XJE4 MIX ENERGY","MICHELIN","SOUTH TAIWAN","EXCLUDED TBR AND LSR2","195/85/16","16'","N.A.","195","85","TL","114","L (-120KM)","OCTOBER 2016",356.94914667,1723240.64959995,4827.69230769
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XTE2","MICHELIN","CENTRAL TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","143","J (-100KM)","OCTOBER 2016",166.35555556,1619317.77777776,9734.07694363
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XTE2","MICHELIN","NORTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","143","J (-100KM)","OCTOBER 2016",67.63358627,676335.86271020,10000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XTE2","MICHELIN","SOUTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","143","J (-100KM)","OCTOBER 2016",157.88135333,1510855.90733332,9569.56521739
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XZA2 PLUS ENERGY","MICHELIN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","156","L (-120KM)","JANUARY 2021",51.33333333,872666.66666675,17000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","MAR21","XZA2 PLUS ENERGY","MICHELIN","TAIPEI CITY","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","156","L (-120KM)","JANUARY 2021",36.00000000,630000.00000000,17500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","668","YUELONG","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","JANUARY 2018",15.66666667,109666.66666666,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","886","YUELONG","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","FEBRUARY 2018",26.11111111,234999.99999999,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AD713","WESTLAKE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","OCTOBER 2017",54.85714286,548571.42857144,10000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AGILIS","MICHELIN","CENTRAL TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TL","128","L (-120KM)","OCTOBER 2016",36.03529283,252247.04978053,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AGILIS","MICHELIN","NORTH TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TL","128","L (-120KM)","OCTOBER 2016",93.86058000,610093.77000000,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AGILIS","MICHELIN","SOUTH TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TL","128","L (-120KM)","OCTOBER 2016",92.70294571,630380.03083188,6800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AGILIS","MICHELIN","CENTRAL TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TT","122","L (-120KM)","OCTOBER 2016",42.65466588,362564.66000764,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AGILIS","MICHELIN","NORTH TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TT","122","L (-120KM)","OCTOBER 2016",484.68472309,2921951.97933244,6028.56215623
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AGILIS","MICHELIN","SOUTH TAIWAN","LSR2","7.50/16","16'","7.5","N.A.","N.A.","TT","122","L (-120KM)","OCTOBER 2016",98.36360761,639363.44949162,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AR780","ALLROUND","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","L (-120KM)","JULY 2017",80.49082080,684171.97680000,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AR780","COCREA","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","AUGUST 2017",40.24541040,342085.98840000,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AT103","AUSTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","154","M (-130KM)","NOVEMBER 2020",125.30781000,1065116.38500000,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AT121","AUSTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","154","L (-120KM)","OCTOBER 2020",55.69236000,473385.06000000,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","AU03","HANKOOK","SOUTH TAIWAN","TBR","275/70/22.5","22.5""","N.A.","275","70","TL","148","J (-100KM)","MARCH 2020",27.00000000,310500.00000000,11500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","BF600","BEFRIEND","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","80","315","80","TL","UNKNOWN","UNKNOWN","MAY 2017",82.60000000,578200.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","BF602","BEFRIEND","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","J (-100KM)","APRIL 2017",44.00000000,374000.00000003,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","BF602","COCREA","SOUTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","UNKNOWN","SEPTEMBER 2018",18.90000000,132300.00000000,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","CDR 183","CARGOPOWER","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","JUNE 2019",68.57142857,548571.42857144,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","CM958","WESTLAKE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","AUGUST 2018",5.22222222,47000.00000000,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","CR269","CST","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","UNKNOWN","JANUARY 2019",36.66666667,403333.33333337,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","CR269","CST","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","UNKNOWN","JANUARY 2019",68.57142857,754285.71428573,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","D960","LINGLONG","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",350.00018395,2800001.47162344,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","D960","LINGLONG","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",28.20000000,225600.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","D960","LINGLONG","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",257.33333333,2058666.66666659,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT-1050","DURO","CENTRAL TAIWAN","TBR","11.00/20","20'","11","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",15.66666667,137866.66666666,8800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT-1050","DURO","SOUTH TAIWAN","TBR","11.00/20","20'","11","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","NOVEMBER 2016",16.00000000,140799.99999999,8800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT-1050","DURO","CENTRAL TAIWAN","TBR","10.00/20","20'","10","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","FEBRUARY 2018",83.11111111,714755.55555555,8600.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT-1050","DURO","SOUTH TAIWAN","TBR","10.00/20","20'","10","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","FEBRUARY 2018",26.66666667,229333.33333332,8600.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT-1050","DURO","CENTRAL TAIWAN","TBR","9.00/20","20'","9","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","JANUARY 2017",115.67777778,913854.44444445,7900.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT-1050","DURO","NORTH TAIWAN","TBR","9.00/20","20'","9","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","JANUARY 2017",14.10000000,111390.00000000,7900.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT-1050","DURO","SOUTH TAIWAN","TBR","9.00/20","20'","9","N.A.","N.A.","TL","UNKNOWN","UNKNOWN","JANUARY 2017",85.33333333,674133.33333329,7900.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT966","INNING TYRE","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","FEBRUARY 2021",27.42857143,246857.14285715,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","DT966","INNING TYRE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","FEBRUARY 2021",54.85714286,411428.57142858,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","ECOSMART62","CONSTANCY","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","MARCH 2020",25.00276430,225024.87866297,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","ECOSMART88","CONSTANCY","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","UNKNOWN","AUGUST 2017",25.00276430,212523.49651502,8500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","ENERGY ADR3","AUFINE","CENTRAL TAIWAN","TBR","315/70/22.5","22.5""","N.A.","315","70","TL","154","L (-120KM)","OCTOBER 2019",35.99999700,323999.97300003,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","ENERGY ADR3","AUFINE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","MARCH 2017",50.00552859,500055.28591770,10000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","ENERGY ADR3","AUFINE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","MARCH 2017",54.00000000,432000.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","F805","LINGLONG","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","OCTOBER 2016",44.44444444,355555.55555556,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","FR:01","PIRELLI","NORTH TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","126","M (-130KM)","AUGUST 2020",14.10000000,84600.00000000,6000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","FR:01","PIRELLI","SOUTH TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","126","M (-130KM)","AUGUST 2020",54.00000000,297000.00000000,5500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","G515","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",107.46315798,1504484.21170790,14000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","G582","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","L (-120KM)","OCTOBER 2016",80.59736848,1128363.15878093,14000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GA26","ROADONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","K (-110KM)","JUNE 2020",101.58144000,670437.50399996,6600.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GAL816","GITI","CENTRAL TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TL","126","M (-130KM)","NOVEMBER 2016",52.93333333,361800.00000002,6835.01259446
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GAL816","GITI","NORTH TAIWAN","LSR2","8.25/16","16'","8.25","N.A.","N.A.","TL","126","M (-130KM)","NOVEMBER 2016",54.00000000,351000.00000001,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GAL836","GITI","NORTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","MAY 2017",18.00000000,171000.00000000,9500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GAL836","GITI","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","FEBRUARY 2018",36.00000000,352800.00000001,9800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GAR820","GT RADIAL","NORTH TAIWAN","LSR2","9.50/17.5","17.5'","9.5","N.A.","N.A.","TL","143","K (-110KM)","FEBRUARY 2018",27.42857143,142628.57142857,5200.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GAR820","GITI","NORTH TAIWAN","LSR2","215/75/17.5","17.5'","N.A.","215","75","TL","128","M (-130KM)","FEBRUARY 2019",54.00000000,237600.00000000,4400.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GL278A","ADVANCE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","SEPTEMBER 2019",40.50000000,405000.00000000,10000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GR772","GREFORCE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","UNKNOWN","315","80","TL","156","M (-130KM)","SEPTEMBER 2020",109.00007092,817500.53187502,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GR881W","GREFORCE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","FEBRUARY 2021",61.71428571,401142.85714287,6500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GR888","GREFORCE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","NOVEMBER 2020",135.00000000,1080000.00000000,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GSR225 COMBI ROAD","GITI","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","158","L (-120KM)","AUGUST 2019",36.00000000,331200.00000001,9200.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GSR225 COMBI ROAD","GITI","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","158","L (-120KM)","AUGUST 2019",26.66666667,239999.99999999,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","GSR225 COMBI ROAD","GITI","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","154","M (-130KM)","AUGUST 2019",54.00000000,475200.00000001,8800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HA-858","NANKANG","NORTH TAIWAN","EXCLUDED TBR AND LSR2","205/85/16","16'","N.A.","205","85","TL","117","N (-140KM)","NOVEMBER 2020",11.36363657,60227.27382857,5300.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HD797","GOLDSHIELD","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","MARCH 2019",5.22222222,36555.55555555,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HD797","GOLDSHIELD","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","MARCH 2019",212.57142857,1488000.00000003,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HF121","FESITE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","OCTOBER 2017",11.00000000,88000.00000001,8000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HF21","ROADONE","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","UNKNOWN","295","80","TL","152","M (-130KM)","SEPTEMBER 2020",37.99999483,341999.95350003,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HS101","KAPSEN","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","157","L (-120KM)","NOVEMBER 2016",52.22222222,365555.55555554,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HS268","KAPSEN","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","L (-120KM)","MARCH 2017",164.57142857,1234285.71428574,7500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","HS28","HANKSUGI","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","FEBRUARY 2021",25.00276430,275030.40725474,11000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","JET R PLUS","JKTYRE","NORTH TAIWAN","TBR","11.00/20","20'","11","N.A.","N.A.","TT","UNKNOWN","UNKNOWN","OCTOBER 2020",6.85714286,68571.42857143,10000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","KRS03","KUMHO","NORTH TAIWAN","TBR","305/70/22.5","22.5""","N.A.","305","70","TL","152","L (-120KM)","FEBRUARY 2021",6.85714286,99428.57142857,14500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","LANDY TIRE DT966","UNBRANDED","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","UNKNOWN","UNKNOWN","APRIL 2017",106.66666667,746666.66666662,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","LANDY TIRE DT966","UNBRANDED","SOUTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","L (-120KM)","DECEMBER 2016",10.66666667,74666.66666666,7000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","LM-R217","ROADLUX","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","M (-130KM)","MARCH 2020",150.01658578,1350149.27197780,9000.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","M729","BRIDGESTONE","NORTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","OCTOBER 2016",36.88573285,497957.39342332,13500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","M729","BRIDGESTONE","SOUTH TAIWAN","TBR","12.00/22.5","22.5""","12","N.A.","N.A.","TL","152","L (-120KM)","OCTOBER 2016",108.52229899,1313262.27837999,12101.31273119
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","M729","BRIDGESTONE","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",93.93705705,1366710.32792931,14549.21381300
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","M729","BRIDGESTONE","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",91.91642106,1392818.26289623,15153.09502658
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","M729","BRIDGESTONE","SOUTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","154","M (-130KM)","OCTOBER 2016",244.37550747,3366233.82463479,13774.84126552
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","M810","BRIDGESTONE","CENTRAL TAIWAN","TBR","225/90/17.5","17.5'","N.A.","225","90","TL","127","L (-120KM)","NOVEMBER 2016",30.61321327,208169.85026333,6800.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","M810","BRIDGESTONE","SOUTH TAIWAN","TBR","225/90/17.5","17.5'","N.A.","225","90","TL","127","L (-120KM)","NOVEMBER 2016",105.58144000,714381.69599996,6766.16738700
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","MA268","MAXXIS","NORTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","J (-100KM)","OCTOBER 2016",21.60559543,270069.94285715,12500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","MA268","MAXXIS","SOUTH TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","UNKNOWN","J (-100KM)","OCTOBER 2016",266.58063210,2799096.63709309,10500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","MA268","MAXXIS","CENTRAL TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","J (-100KM)","NOVEMBER 2016",18.31263147,228907.89342436,12500.00000000
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","MA268","MAXXIS","NORTH TAIWAN","TBR","315/80/22.5","22.5""","N.A.","315","80","TL","156","J (-100KM)","NOVEMBER 2016",69.39809289,881879.89146317,12707.55224942
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","MA280","MAXXIS","CENTRAL TAIWAN","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","JULY 2020",214.65170086,2513790.85827506,11711.02231306
"TRUCK TIRES","TAIWAN","PANELMARKET","FEB21","MA280","MAXXIS","TAIPEI CITY","TBR","295/80/22.5","22.5""","N.A.","295","80","TL","152","M (-130KM)","JULY 2020",170.34314012,1873774.54134398,11000.00000000
